PM2.5,PM10,SO2,NO2,CO,O3,date
26.0,44.0,8.0,11.0,400.0,105.0,2015-06-04
23.0,44.0,8.0,8.0,400.0,114.0,2015-06-04
26.0,67.0,4.0,14.0,500.0,87.0,2015-06-04
28.0,38.0,2.0,13.222222222222221,500.0,81.66666666666667,2015-06-04
27.0,27.0,2.0,12.444444444444445,200.0,76.33333333333333,2015-06-04
32.0,32.0,3.0,11.666666666666666,500.0,71.0,2015-06-04
29.0,29.0,4.0,10.88888888888889,600.0,92.0,2015-06-04
40.0,42.0,3.0,10.11111111111111,600.0,57.0,2015-06-04
55.0,55.0,2.0,9.333333333333332,7000.0,48.0,2015-06-04
22.0,22.0,2.0,8.555555555555555,500.0,54.0,2015-06-04
5.0,5.0,4.0,7.777777777777778,3000.0,77.0,2015-06-04
6.0,6.0,4.0,7.0,3000.0,77.0,2015-06-04
4.0,13.0,4.0,9.0,3000.0,63.0,2015-06-04
6.0,15.0,4.0,22.0,300.0,33.0,2015-06-04
6.0,6.0,3.0,14.0,3000.0,50.0,2015-06-04
12.0,21.0,2.0,16.0,4000.0,21.0,2015-06-04
8.0,12.0,2.0,17.0,3000.0,18.0,2015-06-04
7.0,7.0,2.0,20.0,3000.0,12.0,2015-06-05
9.0,9.0,2.0,17.0,3000.0,13.0,2015-06-05
8.0,8.0,2.0,12.0,3000.0,26.0,2015-06-05
8.0,11.0,3.0,10.0,3000.0,32.0,2015-06-05
9.0,9.0,3.0,12.0,3000.0,30.0,2015-06-05
9.0,10.0,2.0,16.0,3000.0,13.0,2015-06-05
15.0,21.0,4.0,20.0,4000.0,13.0,2015-06-05
14.0,25.0,8.0,13.0,4000.0,33.0,2015-06-05
13.0,39.0,7.0,13.0,4000.0,39.0,2015-06-05
24.0,37.0,7.0,21.0,500.0,36.0,2015-06-05
33.0,55.0,7.0,21.0,5000.0,56.0,2015-06-05
39.0,51.0,7.0,22.0,5000.0,78.0,2015-06-05
39.0,54.0,7.0,21.0,5000.0,105.0,2015-06-05
36.0,61.0,7.0,18.0,400.0,138.0,2015-06-05
41.0,70.0,6.0,27.0,500.0,157.0,2015-06-05
67.0,90.0,6.0,40.0,700.0,200.0,2015-06-05
61.0,65.0,5.0,28.0,500.0,238.0,2015-06-05
32.0,65.0,5.0,23.0,400.0,191.0,2015-06-05
34.0,119.0,5.0,28.0,500.0,159.0,2015-06-05
22.0,65.0,2.0,19.0,400.0,116.0,2015-06-05
22.0,31.0,2.0,13.0,400.0,97.0,2015-06-05
17.0,31.0,2.0,15.0,300.0,78.0,2015-06-05
22.0,37.0,2.0,19.0,300.0,57.0,2015-06-05
17.0,37.0,2.0,18.0,300.0,39.0,2015-06-05
20.0,34.0,2.0,20.0,300.0,43.0,2015-06-06
23.0,39.0,2.0,20.0,300.0,37.0,2015-06-06
20.0,23.0,2.0,20.0,300.0,30.0,2015-06-06
10.0,23.0,2.0,19.0,300.0,32.0,2015-06-06
9.0,19.0,2.0,20.0,300.0,19.0,2015-06-06
3.0,5.0,2.0,12.0,200.0,39.0,2015-06-06
7.0,22.0,2.0,16.0,200.0,39.0,2015-06-06
7.0,16.0,2.0,13.0,200.0,50.0,2015-06-06
6.0,14.0,2.0,9.0,200.0,58.0,2015-06-06
8.0,10.0,2.0,8.0,200.0,61.0,2015-06-06
4.0,15.0,2.0,8.0,2000.0,70.0,2015-06-06
9.0,18.0,3.0,9.0,300.0,82.0,2015-06-06
11.0,36.0,3.0,11.0,300.0,103.0,2015-06-06
21.0,27.0,3.0,11.0,300.0,124.0,2015-06-06
17.0,35.0,5.0,10.0,300.0,138.0,2015-06-06
14.0,89.0,3.0,14.0,4000.0,133.0,2015-06-06
15.0,46.0,2.0,12.0,4000.0,107.0,2015-06-06
13.0,13.0,2.0,8.0,3000.0,87.0,2015-06-06
9.0,9.0,3.0,6.0,3000.0,81.0,2015-06-06
8.0,8.0,8.0,9.0,3000.0,80.0,2015-06-06
6.0,13.0,9.0,11.0,3000.0,79.0,2015-06-06
8.0,23.0,10.0,14.0,3000.0,69.0,2015-06-06
10.0,27.0,7.0,16.0,4000.0,51.0,2015-06-06
7.0,10.0,4.0,14.0,3000.0,51.0,2015-06-06
6.0,6.0,4.0,13.0,3000.0,59.0,2015-06-07
5.0,5.0,2.0,8.0,2000.0,58.0,2015-06-07
3.0,33.0,2.0,14.0,2000.0,42.0,2015-06-07
3.0,26.0,2.0,19.0,2000.0,23.0,2015-06-07
6.0,22.0,2.0,22.0,2000.0,19.0,2015-06-07
5.0,23.0,2.0,20.0,3000.0,17.0,2015-06-07
8.0,35.0,6.0,19.0,4000.0,11.0,2015-06-07
15.0,57.0,16.0,22.0,5000.0,9.0,2015-06-07
11.0,29.0,16.0,20.0,5000.0,20.0,2015-06-07
9.0,15.0,9.0,11.0,3000.0,38.0,2015-06-07
11.0,42.0,7.0,11.0,3000.0,46.0,2015-06-07
11.0,30.0,7.0,16.0,3000.0,61.0,2015-06-07
9.0,17.0,5.0,14.0,3000.0,79.0,2015-06-07
9.0,17.0,4.0,10.0,300.0,85.0,2015-06-07
5.0,14.0,4.0,10.0,300.0,90.0,2015-06-07
4.0,5.0,2.0,7.0,200.0,75.0,2015-06-07
3.0,27.0,2.0,7.0,200.0,81.0,2015-06-07
8.0,28.0,2.0,9.0,200.0,74.0,2015-06-07
5.0,18.0,2.0,10.0,200.0,72.0,2015-06-07
4.0,5.0,2.0,9.0,200.0,70.0,2015-06-07
4.0,5.0,2.0,11.0,200.0,69.0,2015-06-07
8.0,8.0,2.0,10.0,200.0,72.0,2015-06-07
7.0,9.0,2.0,10.0,200.0,68.0,2015-06-07
5.0,5.0,2.0,8.0,200.0,69.0,2015-06-07
4.0,16.0,2.0,14.0,200.0,51.0,2015-06-08
7.0,10.0,2.0,17.0,200.0,36.0,2015-06-08
7.0,7.0,2.0,14.0,200.0,40.0,2015-06-08
8.0,12.0,8.0,13.0,300.0,48.0,2015-06-08
8.0,11.0,10.0,15.0,400.0,29.0,2015-06-08
15.0,18.0,16.0,17.0,400.0,31.0,2015-06-08
12.0,22.0,17.0,15.0,400.0,35.0,2015-06-08
15.0,24.0,21.0,15.0,400.0,41.0,2015-06-08
16.0,20.0,20.0,13.0,400.0,50.0,2015-06-08
17.0,17.0,15.0,10.0,400.0,57.0,2015-06-08
14.0,24.0,14.0,10.0,400.0,91.0,2015-06-08
13.0,13.0,11.0,8.0,300.0,103.0,2015-06-08
9.0,9.0,5.0,7.0,300.0,111.0,2015-06-08
11.0,13.0,6.0,7.0,300.0,119.0,2015-06-08
13.0,13.0,6.0,6.0,300.0,127.0,2015-06-08
9.0,14.0,5.0,7.0,300.0,133.0,2015-06-08
14.0,14.0,4.0,6.0,200.0,136.0,2015-06-08
3.0,3.0,4.0,8.0,200.0,142.5,2015-06-08
23.0,23.0,4.0,10.0,200.0,149.0,2015-06-08
15.0,15.0,5.0,16.0,300.0,126.0,2015-06-08
14.0,18.0,3.0,20.0,300.0,124.0,2015-06-08
16.0,18.0,3.0,19.0,300.0,109.0,2015-06-08
20.0,20.0,4.0,15.0,300.0,106.0,2015-06-08
17.0,17.0,3.0,18.0,300.0,104.0,2015-06-08
12.0,12.0,3.0,15.0,300.0,101.0,2015-06-09
16.0,16.0,3.0,16.0,300.0,95.0,2015-06-09
19.0,28.0,3.0,27.0,300.0,77.0,2015-06-09
21.0,42.0,2.0,24.0,300.0,74.0,2015-06-09
17.0,17.0,3.0,12.0,300.0,97.0,2015-06-09
20.0,41.0,3.0,26.0,300.0,88.0,2015-06-09
21.0,63.0,3.0,25.0,300.0,77.0,2015-06-09
20.0,54.0,3.0,24.0,300.0,71.0,2015-06-09
19.0,61.0,5.0,28.0,400.0,57.0,2015-06-09
21.0,35.0,5.0,37.0,400.0,61.0,2015-06-09
21.0,31.0,9.0,18.0,500.0,108.0,2015-06-09
33.0,41.0,17.0,17.0,600.0,137.0,2015-06-09
31.0,61.0,6.0,12.0,700.0,72.0,2015-06-09
36.0,36.0,6.0,13.0,600.0,100.0,2015-06-09
33.0,100.0,16.0,12.0,600.0,191.0,2015-06-09
42.0,42.0,24.0,13.0,700.0,214.0,2015-06-09
46.0,108.0,25.0,13.0,800.0,221.0,2015-06-09
53.0,92.0,30.0,16.0,1000.0,253.0,2015-06-09
61.0,114.0,30.0,19.0,1400.0,265.0,2015-06-09
70.0,149.0,33.0,24.0,1500.0,264.0,2015-06-09
74.0,148.0,31.0,24.0,1300.0,233.0,2015-06-09
55.0,211.0,16.0,19.0,1200.0,171.0,2015-06-09
62.0,120.0,6.0,20.0,1100.0,131.0,2015-06-09
58.0,58.0,4.0,11.0,1000.0,124.0,2015-06-09
59.0,59.0,5.0,10.0,1000.0,131.0,2015-06-10
62.0,63.0,5.0,17.0,1000.0,108.0,2015-06-10
55.0,55.0,4.0,17.0,1000.0,91.0,2015-06-10
55.0,55.0,3.0,11.0,1000.0,86.0,2015-06-10
56.0,56.0,3.0,10.0,1000.0,51.0,2015-06-10
62.0,62.0,3.0,17.0,1000.0,47.0,2015-06-10
56.0,56.0,2.0,16.0,1000.0,30.0,2015-06-10
54.0,60.0,3.0,24.0,1000.0,17.0,2015-06-10
69.0,69.0,3.0,25.0,1000.0,38.0,2015-06-10
94.0,114.0,5.0,45.0,1200.0,31.0,2015-06-10
106.0,106.0,4.0,36.0,1200.0,69.0,2015-06-10
76.0,76.0,4.0,19.0,1000.0,107.0,2015-06-10
63.0,63.0,4.0,27.0,1000.0,94.0,2015-06-10
78.0,78.0,5.0,18.0,1000.0,128.0,2015-06-10
82.0,82.0,5.0,18.0,1000.0,145.0,2015-06-10
77.0,77.0,3.0,15.0,900.0,137.0,2015-06-10
73.0,73.0,4.0,15.0,900.0,147.0,2015-06-10
78.0,78.0,3.0,19.0,1000.0,136.0,2015-06-10
80.0,80.0,2.0,16.0,1000.0,131.0,2015-06-10
71.0,71.0,2.0,12.0,1000.0,126.0,2015-06-10
68.0,68.0,2.0,12.0,900.0,97.0,2015-06-10
63.0,63.0,2.0,11.0,900.0,88.0,2015-06-10
71.0,71.0,2.0,15.0,800.0,105.0,2015-06-10
12.0,15.0,2.0,7.0,500.0,100.0,2015-06-10
21.0,21.0,2.0,12.0,500.0,76.0,2015-06-11
21.0,21.0,2.0,10.0,400.0,66.0,2015-06-11
14.0,26.0,2.0,29.0,400.0,26.0,2015-06-11
12.0,12.0,4.0,21.0,500.0,39.0,2015-06-11
11.0,11.0,9.0,17.0,400.0,60.0,2015-06-11
14.0,14.0,9.0,13.0,400.0,69.0,2015-06-11
11.0,31.0,5.0,14.0,400.0,64.0,2015-06-11
9.0,18.0,6.0,15.0,400.0,64.0,2015-06-11
6.0,6.0,8.0,10.0,300.0,83.0,2015-06-11
5.0,5.0,6.0,9.0,300.0,89.0,2015-06-11
5.0,8.0,4.0,9.0,300.0,91.0,2015-06-11
8.0,8.0,2.0,9.0,200.0,93.0,2015-06-11
4.0,5.0,2.0,7.0,200.0,100.0,2015-06-11
5.0,5.0,2.0,7.0,200.0,105.0,2015-06-11
4.0,5.0,2.0,7.0,200.0,104.0,2015-06-11
3.0,5.0,2.0,7.0,200.0,104.0,2015-06-11
3.0,12.0,2.0,8.0,200.0,107.0,2015-06-11
4.0,9.0,2.0,7.0,200.0,107.0,2015-06-11
5.0,5.0,2.0,7.0,200.0,109.0,2015-06-11
3.0,22.0,2.0,8.0,200.0,107.0,2015-06-11
3.0,23.0,2.0,11.0,200.0,92.0,2015-06-11
4.0,25.0,2.0,15.0,200.0,78.0,2015-06-11
3.0,16.0,2.0,16.0,200.0,63.0,2015-06-11
3.0,18.0,2.0,15.0,200.0,56.0,2015-06-11
7.0,7.0,2.0,18.0,200.0,57.0,2015-06-12
6.0,6.0,2.0,21.0,200.0,71.0,2015-06-12
3.0,22.0,2.0,14.0,200.0,86.0,2015-06-12
4.0,5.0,2.0,9.0,200.0,92.0,2015-06-12
3.0,12.0,2.0,10.0,200.0,55.0,2015-06-12
3.0,27.0,2.0,21.0,300.0,30.0,2015-06-12
9.0,22.0,2.0,26.0,300.0,19.0,2015-06-12
5.0,5.0,2.0,6.0,200.0,66.0,2015-06-12
3.0,34.0,2.0,4.0,200.0,71.0,2015-06-12
6.0,9.0,9.0,7.0,300.0,78.0,2015-06-12
3.0,15.0,8.0,9.0,200.0,92.0,2015-06-12
9.0,31.0,7.0,9.0,200.0,99.0,2015-06-12
6.0,6.0,6.0,9.0,200.0,103.0,2015-06-12
9.0,36.0,6.0,9.0,200.0,102.0,2015-06-12
12.0,69.0,4.0,10.0,200.0,97.0,2015-06-12
3.0,11.0,2.0,9.0,200.0,97.0,2015-06-12
6.0,13.0,2.0,9.0,200.0,98.0,2015-06-12
4.0,21.0,3.0,9.0,200.0,101.0,2015-06-12
3.0,8.0,3.0,9.0,200.0,112.0,2015-06-12
5.0,5.0,5.0,11.0,300.0,114.0,2015-06-12
4.0,5.0,9.0,12.0,300.0,111.0,2015-06-12
5.0,36.0,11.0,18.0,300.0,98.0,2015-06-12
10.0,33.0,12.0,20.0,300.0,83.0,2015-06-12
9.0,77.0,6.0,27.0,300.0,81.0,2015-06-12
6.0,17.0,5.0,15.0,300.0,99.0,2015-06-13
3.0,5.0,3.0,13.0,300.0,98.0,2015-06-13
3.0,5.0,2.0,12.0,200.0,100.0,2015-06-13
3.0,13.0,2.0,8.0,200.0,103.0,2015-06-13
3.0,5.0,2.0,8.0,200.0,98.0,2015-06-13
3.0,7.0,2.0,7.0,200.0,95.0,2015-06-13
3.0,18.0,2.0,6.0,200.0,94.0,2015-06-13
3.0,14.0,2.0,8.0,200.0,92.0,2015-06-13
3.0,37.0,2.0,8.0,200.0,89.0,2015-06-13
4.0,6.0,2.0,6.0,200.0,89.0,2015-06-13
3.0,10.0,2.0,7.0,200.0,91.0,2015-06-13
4.0,5.0,2.0,6.0,200.0,98.0,2015-06-13
7.0,7.0,2.0,5.0,200.0,101.0,2015-06-13
5.0,5.0,2.0,5.0,200.0,108.0,2015-06-13
8.0,8.0,2.0,5.0,200.0,115.0,2015-06-13
9.0,28.0,2.0,6.0,200.0,117.0,2015-06-13
10.0,20.0,2.0,7.0,200.0,121.0,2015-06-13
8.0,91.0,2.0,12.0,300.0,125.0,2015-06-13
5.0,69.0,2.0,10.0,300.0,111.0,2015-06-13
12.0,12.0,2.0,8.0,300.0,104.0,2015-06-13
4.0,20.0,2.0,7.0,200.0,117.0,2015-06-13
3.0,5.0,2.0,6.0,200.0,103.0,2015-06-13
4.0,27.0,2.0,13.0,200.0,73.0,2015-06-13
6.0,6.0,2.0,15.0,200.0,49.0,2015-06-13
5.0,5.0,2.0,17.0,200.0,35.0,2015-06-14
7.0,7.0,2.0,13.0,200.0,42.0,2015-06-14
6.0,6.0,2.0,15.0,200.0,38.0,2015-06-14
3.0,9.0,2.0,17.0,200.0,54.0,2015-06-14
5.0,5.0,2.0,24.0,200.0,43.0,2015-06-14
4.0,18.0,2.0,14.0,200.0,56.0,2015-06-14
7.0,25.0,2.0,12.0,200.0,56.0,2015-06-14
7.0,40.0,2.0,11.0,300.0,61.0,2015-06-14
9.0,9.0,3.0,12.0,300.0,78.0,2015-06-14
12.0,16.0,9.0,11.0,300.0,96.0,2015-06-14
11.0,12.0,18.0,13.0,300.0,110.0,2015-06-14
12.0,12.0,14.0,8.0,300.0,125.0,2015-06-14
10.0,85.0,9.0,18.0,300.0,135.0,2015-06-14
16.0,16.0,9.0,11.0,300.0,155.0,2015-06-14
14.0,19.0,7.0,9.0,200.0,167.0,2015-06-14
15.0,24.0,5.0,9.0,200.0,176.0,2015-06-14
14.0,24.0,4.0,9.0,200.0,180.0,2015-06-14
16.0,33.0,3.0,10.0,200.0,180.0,2015-06-14
15.0,28.0,3.0,11.0,200.0,173.0,2015-06-14
16.0,37.0,3.0,15.0,200.0,167.0,2015-06-14
14.0,49.0,2.0,17.0,300.0,147.0,2015-06-14
16.0,49.0,2.0,16.0,200.0,118.0,2015-06-14
19.0,37.0,2.0,18.0,300.0,115.0,2015-06-14
19.0,42.0,2.0,17.0,300.0,105.0,2015-06-14
22.0,38.0,2.0,16.0,300.0,102.0,2015-06-15
25.0,45.0,2.0,16.0,300.0,99.0,2015-06-15
24.0,41.0,2.0,16.0,300.0,83.0,2015-06-15
27.0,41.0,2.0,16.0,400.0,73.0,2015-06-15
30.0,40.0,3.0,16.0,400.0,79.0,2015-06-15
32.0,51.0,3.0,19.0,400.0,64.0,2015-06-15
37.0,60.0,3.0,24.0,500.0,52.0,2015-06-15
45.0,91.0,5.0,22.0,600.0,56.0,2015-06-15
60.0,84.0,8.0,45.0,800.0,55.0,2015-06-15
82.0,121.0,13.0,37.0,1100.0,101.0,2015-06-15
96.0,127.0,16.0,26.0,1200.0,152.0,2015-06-15
106.0,129.0,20.0,22.0,1400.0,184.0,2015-06-15
112.0,120.0,16.0,22.0,1300.0,208.0,2015-06-15
101.0,131.0,14.0,23.0,1100.0,239.0,2015-06-15
117.0,146.0,14.0,33.0,1300.0,269.0,2015-06-15
115.0,118.0,16.0,33.0,1300.0,289.0,2015-06-15
75.0,95.0,16.0,18.0,800.0,251.0,2015-06-15
78.0,149.0,21.0,19.0,1000.0,256.0,2015-06-15
92.0,137.0,23.0,23.0,900.0,260.0,2015-06-15
80.0,163.0,20.0,28.0,800.0,228.0,2015-06-15
78.0,144.0,15.0,19.0,800.0,180.0,2015-06-15
79.0,116.0,13.0,17.0,800.0,182.0,2015-06-15
83.0,118.0,13.0,17.0,800.0,174.0,2015-06-15
79.0,119.0,12.0,16.0,800.0,164.0,2015-06-15
79.0,110.0,12.0,15.0,700.0,158.0,2015-06-16
79.0,108.0,11.0,16.0,700.0,147.0,2015-06-16
80.0,115.0,12.0,22.0,700.0,131.0,2015-06-16
90.0,131.0,12.0,17.0,700.0,131.0,2015-06-16
99.0,133.0,12.0,25.0,800.0,110.0,2015-06-16
100.0,134.0,11.0,25.0,800.0,106.0,2015-06-16
105.0,132.0,9.0,25.0,800.0,88.0,2015-06-16
108.0,158.0,10.0,26.0,900.0,73.0,2015-06-16
107.0,147.0,12.0,31.0,1000.0,83.0,2015-06-16
120.0,155.0,16.0,28.0,1100.0,119.0,2015-06-16
127.0,167.0,19.0,32.0,1200.0,145.0,2015-06-16
130.0,176.0,20.0,34.0,1300.0,168.0,2015-06-16
136.0,153.0,20.0,31.0,1300.0,182.0,2015-06-16
128.0,128.0,21.0,25.0,1200.0,216.0,2015-06-16
245.0,245.0,20.0,16.0,1000.0,266.0,2015-06-16
75.0,130.0,12.0,11.0,700.0,260.0,2015-06-16
60.0,106.0,4.0,9.0,600.0,239.0,2015-06-16
39.0,39.0,2.0,5.0,500.0,204.0,2015-06-16
36.0,36.0,2.0,6.0,500.0,180.0,2015-06-16
36.0,36.0,2.0,6.0,500.0,154.0,2015-06-16
35.0,35.0,2.0,9.0,400.0,152.0,2015-06-16
29.0,29.0,2.0,4.0,400.0,150.0,2015-06-17
30.0,30.0,2.0,8.0,400.0,150.0,2015-06-17
30.0,32.0,2.0,4.0,400.0,146.0,2015-06-17
28.0,28.0,2.0,4.0,400.0,112.0,2015-06-17
24.0,27.0,2.0,5.0,300.0,92.0,2015-06-17
23.0,23.0,2.0,4.0,300.0,96.0,2015-06-17
26.0,26.0,2.0,4.0,300.0,110.0,2015-06-17
24.0,32.0,2.0,7.0,300.0,136.0,2015-06-17
30.0,40.0,3.0,4.0,400.0,145.0,2015-06-17
34.0,36.0,4.0,4.0,400.0,155.0,2015-06-17
37.0,38.0,7.0,7.0,500.0,158.0,2015-06-17
33.0,33.0,8.0,5.0,400.0,159.0,2015-06-17
30.0,33.0,6.0,3.0,300.0,161.0,2015-06-17
30.0,30.0,9.0,5.0,400.0,170.0,2015-06-17
37.0,45.0,18.0,5.0,500.0,186.0,2015-06-17
29.0,29.0,10.0,3.0,300.0,168.0,2015-06-17
12.0,60.0,2.0,4.0,200.0,134.0,2015-06-17
9.0,27.0,2.0,7.0,200.0,155.0,2015-06-17
24.0,26.0,3.0,13.0,300.0,179.0,2015-06-17
24.0,58.0,3.0,13.0,300.0,164.0,2015-06-17
21.0,27.0,2.0,11.0,200.0,132.0,2015-06-17
13.0,13.0,2.0,6.0,100.0,118.0,2015-06-17
6.0,6.0,2.0,2.0,100.0,109.0,2015-06-17
7.0,9.0,2.0,2.0,100.0,102.0,2015-06-17
6.0,8.0,2.0,3.0,100.0,98.0,2015-06-18
3.0,11.0,2.0,3.0,100.0,98.0,2015-06-18
4.0,25.0,2.0,4.0,100.0,84.0,2015-06-18
5.0,5.0,2.0,4.0,100.0,85.0,2015-06-18
5.0,21.0,2.0,4.0,100.0,67.5,2015-06-18
8.0,28.0,2.0,18.0,100.0,50.0,2015-06-18
5.0,24.0,2.0,9.0,100.0,54.0,2015-06-18
4.0,60.0,3.0,14.0,100.0,44.0,2015-06-18
11.0,11.0,3.0,6.0,100.0,68.0,2015-06-18
5.0,5.0,2.0,2.0,100.0,86.0,2015-06-18
5.0,5.0,2.0,2.0,100.0,89.0,2015-06-18
5.0,5.0,2.0,6.0,100.0,94.0,2015-06-18
9.0,9.0,2.0,2.0,100.0,212.0,2015-06-18
4.0,5.0,2.0,3.0,100.0,105.0,2015-06-18
4.0,5.0,2.0,4.0,100.0,108.0,2015-06-18
7.0,7.0,2.0,4.0,100.0,109.0,2015-06-18
3.0,16.0,2.0,7.0,100.0,108.0,2015-06-18
6.0,11.0,2.0,5.0,100.0,108.0,2015-06-18
7.0,14.0,2.0,4.0,100.0,106.0,2015-06-18
3.0,12.0,2.0,4.0,100.0,103.0,2015-06-18
6.0,31.0,2.0,6.0,100.0,97.0,2015-06-18
4.0,25.0,2.0,7.0,100.0,81.0,2015-06-18
3.0,34.0,2.0,14.0,100.0,70.0,2015-06-18
6.0,24.0,2.0,22.0,100.0,65.0,2015-06-18
6.0,33.0,4.0,12.0,100.0,87.0,2015-06-19
13.0,24.0,2.0,6.0,100.0,85.0,2015-06-19
4.0,39.0,3.0,16.0,100.0,66.0,2015-06-19
11.0,79.0,5.0,20.0,100.0,52.0,2015-06-19
7.0,58.0,17.0,14.0,200.0,59.0,2015-06-19
9.0,68.0,5.0,12.0,100.0,52.0,2015-06-19
7.0,25.0,2.0,6.0,100.0,49.0,2015-06-19
6.0,38.0,2.0,7.0,100.0,43.0,2015-06-19
6.0,6.0,2.0,3.0,100.0,48.0,2015-06-19
4.0,5.0,2.0,2.0,100.0,55.0,2015-06-19
4.0,5.0,4.0,3.0,100.0,58.0,2015-06-19
10.0,38.0,3.0,4.0,100.0,58.0,2015-06-19
6.0,6.0,2.0,3.0,100.0,66.0,2015-06-19
8.0,9.0,2.0,2.0,100.0,69.0,2015-06-19
5.0,5.0,2.0,2.0,100.0,73.0,2015-06-19
4.0,5.0,2.0,3.0,100.0,78.0,2015-06-19
6.0,18.0,2.0,5.0,100.0,79.0,2015-06-19
12.0,86.0,2.0,17.0,200.0,74.0,2015-06-19
15.0,29.0,2.0,19.0,200.0,80.0,2015-06-19
11.0,29.0,2.0,21.0,200.0,78.0,2015-06-19
13.0,28.0,3.0,21.0,200.0,58.0,2015-06-19
13.0,28.0,2.0,20.0,200.0,46.0,2015-06-19
14.0,21.0,2.0,18.0,200.0,44.0,2015-06-19
14.0,25.0,2.0,18.0,200.0,36.0,2015-06-19
10.0,20.0,2.0,17.0,100.0,31.0,2015-06-20
8.0,22.0,2.0,18.0,100.0,27.0,2015-06-20
14.0,30.0,2.0,23.0,100.0,16.0,2015-06-20
10.0,10.0,2.0,11.0,100.0,28.0,2015-06-20
9.0,18.0,2.0,13.0,100.0,26.5,2015-06-20
10.0,23.0,2.0,17.0,100.0,25.0,2015-06-20
9.0,26.0,2.0,10.0,100.0,41.0,2015-06-20
8.0,11.0,2.0,9.0,100.0,63.0,2015-06-20
11.0,28.0,2.0,9.0,100.0,80.0,2015-06-20
6.0,6.0,2.0,2.0,100.0,122.0,2015-06-20
9.0,42.0,2.0,4.0,100.0,118.0,2015-06-20
14.0,37.0,2.0,23.0,100.0,101.0,2015-06-20
16.0,16.0,2.0,15.0,100.0,131.0,2015-06-20
12.0,24.0,2.0,8.0,100.0,155.0,2015-06-20
14.0,17.0,2.0,7.0,100.0,163.0,2015-06-20
13.0,16.0,2.0,6.0,100.0,167.0,2015-06-20
12.0,19.0,2.0,6.0,100.0,164.0,2015-06-20
16.0,21.0,2.0,8.0,100.0,171.0,2015-06-20
15.0,30.0,2.0,9.0,100.0,171.0,2015-06-20
20.0,41.0,3.0,17.0,200.0,176.0,2015-06-20
21.0,41.0,3.0,18.0,200.0,152.0,2015-06-20
21.0,39.0,3.0,16.0,200.0,127.0,2015-06-20
23.0,37.0,2.0,15.0,200.0,128.0,2015-06-20
20.0,34.0,2.0,14.0,200.0,120.0,2015-06-20
20.0,38.0,3.0,15.0,100.0,116.0,2015-06-21
21.0,42.0,2.0,14.0,100.0,108.0,2015-06-21
21.0,44.0,2.0,15.0,100.0,105.0,2015-06-21
22.0,58.0,2.0,14.0,100.0,95.0,2015-06-21
20.0,41.0,2.0,14.0,100.0,90.0,2015-06-21
21.0,33.0,2.0,12.0,100.0,87.0,2015-06-21
22.0,54.0,3.0,14.0,100.0,81.0,2015-06-21
24.0,52.0,3.0,16.0,100.0,79.0,2015-06-21
30.0,54.0,4.0,16.0,200.0,106.0,2015-06-21
27.0,64.0,4.0,22.0,200.0,128.0,2015-06-21
39.0,84.0,4.0,50.0,300.0,100.0,2015-06-21
39.0,73.0,5.0,43.0,300.0,130.0,2015-06-21
28.0,50.0,5.0,18.0,200.0,199.0,2015-06-21
31.0,54.0,5.0,16.0,300.0,218.0,2015-06-21
28.0,28.0,4.0,14.0,200.0,190.0,2015-06-21
23.0,25.0,4.0,7.0,200.0,189.0,2015-06-21
26.0,38.0,4.0,7.0,200.0,210.0,2015-06-21
27.0,42.0,4.0,9.0,200.0,219.0,2015-06-21
27.0,51.0,4.0,11.0,200.0,225.0,2015-06-21
24.0,53.0,4.0,14.0,200.0,201.0,2015-06-21
39.0,88.0,7.0,20.0,200.0,203.0,2015-06-21
41.0,96.0,7.0,28.0,300.0,159.0,2015-06-21
39.0,80.0,5.0,19.0,200.0,130.0,2015-06-21
39.0,65.0,5.0,17.0,200.0,122.0,2015-06-21
43.0,87.0,5.0,17.0,300.0,111.0,2015-06-22
49.0,90.0,6.0,21.0,400.0,96.0,2015-06-22
54.0,91.0,10.0,19.0,400.0,97.0,2015-06-22
58.0,83.0,10.0,16.0,400.0,104.0,2015-06-22
56.0,81.0,9.0,14.0,400.0,102.5,2015-06-22
57.0,82.0,10.0,13.0,500.0,101.0,2015-06-22
69.0,110.0,10.0,20.0,500.0,92.0,2015-06-22
75.0,134.0,10.0,25.0,600.0,75.0,2015-06-22
85.0,133.0,11.0,28.0,700.0,74.0,2015-06-22
95.0,116.0,18.0,33.0,900.0,102.0,2015-06-22
106.0,137.0,24.0,25.0,1000.0,142.0,2015-06-22
113.0,152.0,23.0,23.0,1000.0,175.0,2015-06-22
100.0,105.0,23.0,18.0,900.0,220.0,2015-06-22
103.0,126.0,23.0,19.0,800.0,253.0,2015-06-22
80.0,92.0,19.0,17.0,600.0,262.0,2015-06-22
69.0,84.0,19.0,16.0,600.0,257.0,2015-06-22
73.0,110.0,19.0,16.0,600.0,255.0,2015-06-22
72.0,95.0,17.0,13.0,600.0,241.0,2015-06-22
71.0,107.0,16.0,15.0,600.0,231.0,2015-06-22
77.0,103.0,16.0,16.0,600.0,220.0,2015-06-22
74.0,118.0,15.0,19.0,700.0,191.0,2015-06-22
81.0,154.0,12.0,23.0,700.0,149.0,2015-06-22
79.0,102.0,11.0,13.0,600.0,152.0,2015-06-22
74.0,105.0,9.0,11.0,600.0,138.0,2015-06-22
